levelket	text
10.60.3	योजना॑न्। जना॑न्महि॒षाँइ॑व। म॒हि॒षाँइ॑वातित॒स्थौ। म॒हि॒षानि॒वेति॑म॒हि॒षान्ऽइ॑व। अ॒ति॒त॒स्थौपवी॑रवान्। अ॒ति॒त॒स्थावित्य॑ति॒ऽत॒स्थौ। पवी॑रवानिति॒पवी॑रवान्।। उ॒ताप॑वीरवान्। अप॑वीरवान्यु॒धा। यु॒धेति॑यु॒धा।।
10.60.4	यस्ये॑क्ष्वा॒कु:। इ॒क्ष्वा॒कुरुप॑। उप॑व्र॒ते। व्र॒तेरे॒वान्। रे॒वान्म॑रा॒यी। म॒रा॒य्येधे॑ते। एध॑त॒इत्येध॑ते।। दि॒वी॑व॒पञ्च॑। दि॒वी॒वेति॑दि॒विऽइ॑व। पञ्च॑कृ॒ष्टय॑:। कृ॒ष्टय॒इति॑कृ॒ष्टय॑:।।
10.60.5	इ॒न्द्र॑क्ष॒त्रा। क्ष॒त्रास॑मातिषु। अस॑मातिषु॒रथ॑प्रोष्ठेषु। रथ॑प्रोष्ठेषुधारय। रथ॑प्रोष्ठे॒ष्विति॒रथ॑ऽप्रोष्ठेषु। धा॒र॒येति॑धारय।। दि॒वी॑व॒सूर्यं॑। दि॒वीवमा॑। मावेति॑दि॒विऽइ॑व। सूर्यं॑दृ॒शे। दृ॒शइति॑दृ॒शे।।
10.60.6	अ॒गस्त्य॑स्य॒नद्भ्य॑:। नद्भ्य॒स्सप्ती॑। नद्भ्य॒इति॒नत्ऽभ्य॑:। सप्ती॑युनक्षि। यु॒न॒क्षि॒रोहि॑ता। रोहि॑ता॒इति॒रोहि॑ता।। प॒णीन्नि। न्य॑क्रमीत्। अ॒क्र॒मी॒द॒भि। अ॒भिविश्वा॑न्। विश्वा॑न्राजन्। रा॒ज॒न्न॒रा॒धस॑:। अ॒रा॒धस॒इत्य॑रा॒धस॑:।। 24 ।।
10.60.7	अ॒यंमा॒ता। मा॒तायं। अ॒यंपि॒ता। पि॒तायं। अ॒यंजी॒वातु॑:। जी॒वातु॒राग॑मत्। आग॑मत्। अग॑म॒दित्यग॑मत्।। इ॒दंतव॑। तव॑प्र॒सर्प॑णं। प्र॒सर्प॑णं॒सुब॑न्धो। प्र॒सर्प॑ण॒मिति॑प्र॒ऽसर्प॑णं। सुब॑न्ध॒वेहि॑। सुब॑न्धो॒इति॒सुऽब॑न्धो। एहि॑। इहि॒नि:। निरी॑हि। इ॒हीती॑हि।।
10.60.8	यथा॑यु॒गं। यु॒गंव॑र॒त्रया॑। व॒र॒त्रया॒नह्य॑न्ति। नह्य॑न्तिध॒रुणा॑य। ध॒रुणा॑य॒कं। कमिति॒कं।। ए॒वादा॑धार। दा॒धा॒र॒ते॒। ते॒मन॑:। मनो॑जी॒वात॑वे। जी॒वात॑वे॒न। नमृ॒त्यवे॑। मृ॒त्यवेथो॑। अथो॑अरि॒ष्टता॑तये। अथो॒इत्यथो॑। अ॒रि॒ष्टता॑तय॒इत्य॑रि॒ष्टऽता॑तये।।
10.60.9	यथे॒यं। इ॒यंपृ॑थि॒वी। पृ॒थि॒वीम॒ही। म॒हीदा॒धार॑। दा॒धारे॒मान्। इ॒मान्व॑न॒स्पती॑न्। वन॒स्पती॒निति॑वन॒स्पती॑न्।। ए॒वादा॑धारते॒मनो॑जी॒वात॑वे॒नमृ॒त्यवेथो॑अरि॒ष्टता॑तये।।
10.60.10	य॒माद॒हं। अ॒हंवै॑वस्व॒तात्। वै॒व॒स्वतात्सु॒बन्धो॑:। सु॒बन्धो॒र्मन॑:। सु॒बन्धो॒रिति॑सु॒ऽबन्धो॑:। मन॒आभ॑रं। आभ॑रं। अभ॑र॒मित्यभ॑रं।। जी॒वात॑वे॒नमृ॒त्यवेथो॑अरि॒ष्टता॑तये।।
10.60.11	न्यूग्वात॑:। वातोव॑। अव॑वाति। वा॒ति॒न्य॑क्। न्य॑क्तपति। त॒प॒ति॒सूर्य॑:। सूर्य॒इति॒सूर्य॑:।। नी॒चीन॑म॒घ्न्या। अ॒घ्न्यादु॑हे। दु॒हे॒न्य॑क्। न्य॑ग्भवतु। भ॒व॒तु॒ते॒। ते॒रप॑:। रप॒इति॒रप॑:।।
10.60.12	अ॒यंमे॑। मे॒हस्त॑:। हस्तो॒भग॑वान्। भग॑वान॒यं। भग॑वा॒निति॒भग॑ऽवान्। अ॒यंमे॑। मे॒भग॑वत्तर:। भग॑वत्तर॒इति॒भग॑वत्ऽतर:।। अ॒यम्मे॑। मे॒वि॒श्वभे॑षज:। वि॒श्वभे॑षजो॒यं। वि॒श्वभे॑षज॒इति॑वि॒श्वऽभे॑षज:। अ॒यंशि॒वाभि॑मर्शन:। शि॒वाभि॑मर्शन॒इति॑शि॒वऽअ॑भिमर्शन:।।25।।
10.61.1	इ॒दमि॒त्था। इ॒त्थारौद्रं॑। रौद्रं॑गू॒र्तव॑चा:। गू॒र्तव॑चा॒ब्रह्म॑। गू॒र्तव॑चा॒इति॑गू॒र्तऽव॑चा:। ब्रह्म॒क्रत्वा॑। क्रत्वा॒शच्यां॑। शच्या॑म॒न्त:। अ॒न्तरा॒जौ। आ॒जावित्या॒जौ।। क्रा॒णायत्। यद॑स्य। अ॒स्य॒पि॒तरा॑। पि॒तरा॑मंहने॒ष्ठा:। मं॒ह॒ने॒ष्ठा:पर्ष॑न्। मं॒ह॒ने॒ष्ठाइति॑मं॒ह॒नेऽस्था:। पर्ष॑त्प॒क्थे। प॒क्थेअह॑न्। अह॒न्नास॒प्त। आस॒प्त। स॒प्तहोतॄ॑न्। होतॄ॒॒निति॒होतॄ॑न्।।
10.61.2	सइत्। इद्दा॒नाय॑। दा॒नाय॒दभ्या॑य। दभ्या॑यव॒न्वन्। व॒न्व़ञ्च्यवा॑न:। च्यवा॑न॒स्सूदै॑:। सूदै॑रमिमीत। अ॒मि॒मी॒त॒वेदिं॑। वेदि॒मिति॒वेदिं॑।। तूर्व॑याणॊगू॒र्तव॑चस्तम:। गू॒र्तव॑चस्तम॒:क्षोद॑:। गू॒र्तव॑चस्तम॒इति॑गू॒र्तव॑च:ऽतम:। क्षोदो॒न। नरेत॑:। रेत॑इत॒ऊ॑ति। इ॒तऊ॑तिसिञ्चत्। इ॒तऊ॒तीती॒त:ऽऊ॑ति। सि॒ञ्च॒दिति॑सिञ्चत्।।
10.61.3	मनो॒न। नयेषु॑। येषु॒हव॑नेषु। हव॑नेषुति॒ग्मं। ति॒ग्मंविप॑:। विप॒श्शच्या॑। शच्या॑वनु॒थ:। व॒नु॒थोद्रव॑न्ता। द्रव॒न्तेति॒द्रव॑न्ता।। आय:। यश्शर्या॑भि:। शर्या॑भिस्तुविनृ॒म्ण:। तु॒वि॒नृ॒म्णोअ॒स्य। तु॒वि॒नृ॒म्णइति॑तु॒वि॒ऽनृ॒म्ण:। अ॒स्याश्री॑णीत। अश्री॑णीता॒दिशं॑। आ॒दिशं॒गभ॑स्तौ। आ॒दिश॒मित्या॒ऽदिशं॑। गभ॑स्ता॒विति॒गभ॑स्तौ।।
10.61.4	कृ॒ष्णायत्। यद्गोषु॑। गोष्वरि॑णीषु। अरु॑णीषु॒सीद॑त्। सीद॑द्दि॒व:। दि॒वोनपा॑ता। नपा॑ताश्विना। अ॒श्वि॒ना॒हु॒वे। हु॒वेवां॑। वा॒मिति॑वाम्।। वी॒तंमे॑। मे॒य॒ज्ञं। य॒ज्ञमाग॑तं। आग॑तं। ग॒त॒म्मे॒। मे॒अन्नं॑। अन्नं॑वव॒न्वांसा॑। व॒व॒न्वांसा॒न। नैषं॑। इष॒मस्मृ॑तध्रू। अस्मृ॑तध्रू॒इत्यस्मृ॑तऽध्रू।।
10.61.5	प्रथि॑ष्ठ॒यस्य॑। यस्य॑वी॒रक॑र्मं। वी॒रक॑र्ममि॒ष्णत्। वी॒रक॑र्म॒मिति॑वी॒रऽक॑र्मं। इ॒ष्णदनु॑ष्ठितं। अनु॑ष्ठित॒न्नु। अनु॑स्थित॒मित्यनु॑ऽस्थितं। नुनर्य॑:। नर्यो॒अप॑। अपौ॑हत्। औ॒ह॒दित्यौह॑त्।। पुन॒स्तत्। तदावृ॑हति। आवृ॑हति। वृ॒ह॒ति॒यत्। यत्क॒नाया॑:। क॒नाया॑दुहि॒तु:। दु॒हि॒तुरा:। आअनु॑भृतं। अनु॑भृतमन॒र्वा। अनु॑भृत॒मित्यनु॑ऽभृतं। अ॒न॒र्वेत्य॑न॒र्वा।। 26 ।।
10.61.6	म॒ध्यायत्। यत्क्रर्त्वं॑। क्रत्व॒मभ॑वत्। अभ॑वद॒भीके॑। अ॒भीके॒कामं॑। कामं॑कृण्वा॒ने। कृ॒ण्वा॒नेपि॒तरि॑। पि॒तरि॑युव॒त्यां। यु॒व॒त्यामिति॑यु॒व॒त्यां।। म॒ना॒न॒ग्रेत॑:। रेतो॑जहतु:। ज॒ह॒तु॒र्वि॒यन्ता॑। वि॒यन्ता॒सानौ॑। वि॒यन्तेति॑वि॒ऽयन्ता॑। सानौ॒निषि॑क्तं। निषि॑क्तंसुकृ॒तस्य॑। निसि॑क्त॒मिति॒निऽसि॑क्तं। सु॒कृ॒तस्य॒योनौ॑। सु॒कृ॒तस्येति॑सु॒ऽकृ॒तस्य॑। योना॒विति॒योनौ॑।।
10.61.7	पि॒तायत्। यत्स्वां। स्वांदुहि॒तरं॑। दु॒हि॒तर॑मधि॒ष्कन्। अ॒धि॒ष्कन्क्ष्म॒या। अ॒धि॒स्कन्नित्य॑धि॒ऽस्कन्। क्ष्म॒यारेत॑:। रेत॑स्सजग्मा॒न:। सं॒ज॒ग्मा॒नोनि। सं॒ज॒ग्मा॒नइति॑सं॒ऽज॒ग्मा॒न:। निषि॑ञ्चत्। सि॒ञ्च॒दिति॑सिञ्चत्।। स्वा॒ध्यो॑जनयन्। स्वा॒ध्यसु॒ऽआ॒ध्य॑:। अ॒ज॒न॒य॒न्ब्रह्म॑। ब्रह्म॑दे॒वा:। दे॒वावास्तो॑:। वास्तो॒ष्पतिं॑। पतिं॑व्रत॒पां। व्र॒त॒पान्नि। व्र॒त॒पामिति॑व्र॒त॒ऽपां। निर॑तक्षत्। अ॒त॒क्षन्नित्य॑क्षन्।।
10.61.8	सईं॑। ईं॒वृषा॑। वृषा॒न। नफेनं॑। फेन॑मस्यत्। अ॒स्य॒दा॒जौ। आ॒जौस्मत्। स्मदा॒परा॑। आपरा॑। परै॑त्। ऐ॒दप॑। अप॑द॒भ्रचे॑ता:। द॒भ्रचे॑ता॒इति॑द॒भ्रऽचे॑ता:।। सर॑त्प॒दा। प॒दान। नदक्षि॑णा। दक्षि॑णापरा॒वृक्। प॒रा॒वृङ्न। प॒रा॒वृगिति॑प॒रा॒ऽवृक्। नता:। तानु। नुमे॑। मे॒पृ॒श॒न्य॑:। पृ॒श॒न्यो॑जगृभ्रे। ज॒गृ॒भ्र॒इति॑जगृभ्रे।।
10.61.9	म॒क्षून। नवह्नि॑:। वह्नि॑:प्र॒जाया॑:। प्र॒जाया॑उप॒ब्दि:। प्र॒जाया॒इति॑प्र॒ऽजाया॑:। उ॒प॒ब्दिर॒ग्निं। अ॒ग्निन्न। नन॒ग्न:। न॒ग्नमुप॑। उप॑सीदत्। सी॒द॒दूध॑:। ऊध॒रित्यूध॑:।। सनि॑ते॒ध्मं। इ॒ध्मंसनि॑ता। सनि॑तो॒त। उ॒तवाजं॑। वाजं॒स:। सध॒र्ता। ध॒र्ताज॑ज्ञे। ज॒ज्ञे॒सह॑सा। सह॑सायवी॒युत्। य॒वि॒युदिति॑य॒वि॒ऽयुत्।।
10.61.10	म॒क्षूक॒नाया॑:। क॒नाया॑स्स॒ख्यं। स॒ख्यंनव॑ग्वा:। नव॑ग्वाऋ॒तं। नव॑ग्वा॒इति॒नव॑ऽग्वा:। ऋ॒तंवद॑न्त:। वद॑न्तऋ॒तयु॑क्तिं। ऋ॒तयु॑क्तिमग्मन्। ऋ॒तयु॑क्ति॒मित्यृ॒तऽयु॑क्तिं। अ॒ग्म॒न्नित्य॑ग्मन्।। द्वि॒बर्ह॑सो॒ये। द्वि॒बर्ह॑स॒इति॑द्वि॒ऽबर्ह॑स:। यउप॑। उप॑गो॒पं। गो॒पमागु॑:। आगु॑:। अगु॑रदक्षि॒णास॑:। अ॒द॒क्षि॒णासो॒अच्यु॑ता। अच्यु॑तादुदुक्षन्। दु॒धु॒क्षन्निति॑दुधुक्षन्।। 27।।
10.61.11	म॒क्षूक॒नाया॑स॒ख्यन्नवी॑यो॒राध॑:। राधो॒न। नरेत॑:। रेत॑ऋ॒तं। ऋ॒तमित्। इत्तु॑र॒ण्यन्। तु॒र॒ण्यन्निति॑तु॒र॒ण्यन्।। शुचि॒यत्ते॒रेक्ण॒आय॑जन्तसब॒र्दुघा॑या॒:पय॑उ॒स्रिया॑या:।।
10.61.12	प॒श्वायत्। यत्प॒श्चा। प॒श्चावियु॑ता। वियु॑ताबु॒धन्त॑। वियु॒तेति॒विऽयु॑ता। बु॒धन्तेति॑। इति॑ब्रवीति। ब्र॒वी॒ति॒व॒क्तरि॑। व॒क्तरी॒ररा॑ण:। ररा॑ण॒इति॒ररा॑णः।। वसो॑र्वसु॒त्वा। व॒सु॒त्वाका॒रव॑:। व॒सु॒त्वेति॑व॒सु॒ऽत्वा। का॒रवो॑ने॒हा। अ॒ने॒हाविश्वं॑। विश्वं॑विवेष्टि। वि॒वे॒ष्टि॒द्रवि॑णं। द्रवि॑ण॒मुप॑। उप॒क्षु। क्ष्विति॒क्षु।।
10.61.13	तदित्। इन्नु। न्व॑स्य। अ॒स्य॒प॒रि॒षद्वा॑न:। प॒रि॒षद्वा॑नोअग्मन्। प॒रि॒सद्वा॑न॒इति॑प॒रि॒ऽसद्वा॑न:। अ॒ग्म॒न्पु॒रु। पु॒रूसद॑न्त:। सद॑न्तोनार्ष॒दं। ना॒र्ष॒दंबि॑भित्सन्। ना॒र्स॒दमिति॑ना॒र्स॒दं। बि॒भि॒त्स॒न्निति॑बिभित्सन्।। विशुष्ण॑स्य। शुष्ण॑स्य॒संग्र॑थितं। संग्र॑थितमन॒र्वा। संग्र॑थित॒मिति॒संऽग्र॑थिंतं। अ॒न॒र्वावि॒दत्। वि॒दपु॑रुप्रजा॒तस्य॑। पु॒रु॒प्र॒जा॒तस्य॒गुहा॑। पु॒रु॒प्र॒जा॒तस्येति॑पु॒रु॒ऽप्र॒जा॒तस्य॑। गुहा॒यत्। यदिति॒यत्।।
10.61.14	भर्गो॑ह। ह॒नाम॑। नामो॒त। उ॒तयस्य॑। यस्य॑दे॒वा:। दे॒वास्व॑:। स्वर्न। नये। येत्रि॑षध॒स्थे। त्रि॒ष॒ध॒स्थेनि॑षे॒दु:। त्रि॒स॒ध॒स्थइति॑त्रि॒ऽस॒ध॒स्थे। नि॒से॒दुरिति॑नि॒ऽसे॒दु:।। अ॒ग्निर्ह॒नामो॒तजा॒तवे॑दाश्श्रु॒धि। जा॒तवे॑दा॒इति॑जा॒तऽवे॑दा:। श्रु॒धीन॑:। नो॒हो॒त॒:। हो॒त॒र्ऋ॒तस्य॑। ऋ॒तस्य॒होता॑। होता॒ध्रुक्। अ॒ध्रुगित्यध्रु॒क्।।
10.61.15	उ॒तत्या। त्यामे॑। मे॒रौद्रौ॑। रौद्रा॑वर्चि॒मन्ता॑। अ॒र्चि॒मन्ता॒नास॑त्यौ। अ॒र्चि॒मन्तेत्य॑र्चि॒ऽमन्ता॑। नास॑त्याविन्द्र। इ॒न्द्र॒गू॒र्तये॑। गू॒र्तये॒यज॑ध्यै। यज॑ध्या॒इति॒यज॑ध्यै।। म॒नु॒ष्वद्वृ॒क्तब॑र्हिषे। वृ॒क्तब॑र्हिषे॒ररा॑णा। वृ॒क्तब॑र्हिष॒इति॑वृ॒क्तऽब॑र्हिषे। ररा॑णाम॒न्दू। म॒न्दूहि॒तप्र॑यसा। हि॒तप्र॑यसावि॒क्षु। हि॒तप्र॑य॒सेति॑हि॒तऽप्र॑यसा। वि॒क्षुयज्यू॑। यज्यू॒इति॒यज्यू॑।।28।।
10.61.16	अ॒यंस्तु॒त:। स्तु॒तोराजा॑। राजा॑वन्दि। व॒न्दि॒वे॒धा:। वे॒धाअ॒प:। अ॒पश्च॑। च॒विप्र॑:। विप्र॑स्तरति। त॒र॒ति॒स्वसे॑तु:। स्वसे॑तु॒रिति॒स्वऽसे॑तु:।। सक॒क्षीव॑न्तं। क॒क्षीव॑न्तंरेजयत्। रे॒ज॒य॒त्स:। सोअ॒ग्निं। अ॒ग्निंने॒मिं। ने॒मिन्न। नच॒क्रं। च॒क्रमर्व॑त:। अर्व॑तोरघु॒द्रु। र॒घु॒द्र्विति॑र॒घु॒ऽद्रु।।
10.61.17	सद्वि॒बन्धु॑:। द्वि॒बन्धु॑र्वैतर॒ण:। द्वि॒बन्धु॒रिति॑द्वि॒ऽबन्धु॑:। वै॒त॒र॒णॊयष्टा॑। यष्टा॑सब॒र्धुं। स॒ब॒र्धुंधे॒नुं। स॒ब॒र्धुमिति॑स॒ब॒:ऽधुं। धे॒नुमश्वं॑। अश्वं॑दु॒हध्यै॑। दु॒हध्या॒इति॑दु॒हध्यै॑।। संयत्। यन्मि॒त्रावरु॑णा। मि॒त्रावरु॑णावृ॒ञ्जे। वृ॒ञ्जउ॒क्थै:। उ॒क्थैर्ज्येष्ठे॑भि:। ज्येष्ठे॑भिरर्य॒मणं॑। अ॒र्य॒मणं॒वरू॑थै:। वरू॑थै॒रिति॒वरू॑थै:।।
10.61.18	तद्बं॑धुस्सू॒रि:। तद्ब॑न्धु॒रिति॒तत्ऽब॑न्धु:। सू॒रिर्दि॒वि। दि॒विते॑। ते॒धियं॑धा:। धियं॑धा॒नाभा॒नेदि॑ष्ठ:। धियं॑धा॒इति॑धियं॑ऽधा:। नाभा॒नेदि॑ष्ठोरपति। र॒प॒ति॒प्र। प्रवे॑नन्। वे॒न॒न्निति॑वेनन्।। सान॑:। नो॒नाभि॑:। नाभि॑:पर॒मा। प॒र॒मास्य। अ॒स्यवा॑। वा॒घ। घा॒हं। अ॒हंतत्। तत्प॒श्चा। प॒श्चाक॑थि॒त:। क॒थि॒तश्चि॑त्। चि॒दा॒स॒। आ॒सेत्या॑स।।
10.61.19	इ॒यंमे॑। मे॒नाभि॑:। नाभि॑रि॒ह। इ॒हमे॑। मे॒स॒धस्थं॑। स॒धस्थ॑मि॒मे। स॒धस्थ॒मिति॑स॒धऽस्थं॑। इ॒मेमे॑। मे॒दे॒वा:। दे॒वाअ॒यं। अ॒यम॑स्मि। अ॒स्मि॒सर्व॑:। सर्व॒इति॒सर्व॑:।। द्वि॒जाअह॑। अह॑प्रथम॒जा:। प्र॒थ॒म॒जाऋ॒तस्य॑। प्र॒थ॒म॒जाइति॑प्र॒थ॒म॒ऽजा:। ऋ॒तस्ये॒दं। इ॒दंधे॒नु:। धे॒नुर॑दुहत्। अ॒दु॒ह॒ज्जाय॑माना। जाय॑मा॒नेति॒जाय॑माना।।
10.61.20	अधा॑सु। आ॒सु॒म॒न्द्र:। म॒न्द्रोअ॑र॒ति:। अ॒र॒तिर्वि॒भावा॑। वि॒भावाव॑। वि॒भावेति॑वि॒भाऽवा॑। अव॑स्यति। स्य॒ति॒द्वि॒व॒र्तनि:। द्वि॒व॒र्त॒निर्व॑ने॒षाट्। द्वि॒व॒र्तनिरिति॑द्वि॒ऽव॒र्त॒नि:। व॒ने॒षाळिति॑व॒ने॒षाट्।। ऊ॒र्ध्वायत्। यत्च्छ्रेणि॑:। श्रेणि॒र्न। नशिशु॑:। शिशु॒र्दन्। दन्म॒क्षू। म॒क्षूस्थि॒रं। स्थि॒रंशे॑वृ॒धं। शे॒वृ॒धंसू॑त। शे॒वृ॒धमिति॑शे॒ऽवृ॒धं। सू॒त॒मा॒ता। मा॒तेति॑मा॒ता।। 29 ।।
10.61.21	अध॒गाव॑:। गाव॒उप॑। उप॑मातिं। मा॒तिं॒क॒नाया॑:। क॒नाया॒अनु॑। अनु॑स्वा॒न्तस्य॑। स्वा॒न्तस्य॒कस्य॑। कस्य॑चित्। चि॒त्परा॑। परे॑यु:। ई॒यु॒रिती॑यु:।। श्रु॒धित्वं। त्वंसु॑द्रविण:। सु॒द्र॒वि॒णो॒न॒:। सु॒द्र॒वि॒ण॒इति॑सुऽद्रविण:। न॒स्त्वं। त्वंया॑ट्। या॒ळा॒श्व॒घ्नस्य॑। आ॒श्व॒घ्नस्य॑वावृधे। आ॒श्व॒घ्न॒स्येत्या॒श्व॒ऽघ्नस्य॑। वा॒वृ॒धे॒सू॒नृता॑भि:। व॒वृ॒ध॒इति॑ववृधे। सू॒नृता॑भि॒रिति॑सू॒नृता॑भि:।।
10.61.22	अध॒त्वं। त्वमि॑न्द्र। इ॒न्द्र॒वि॒ध्दि। वि॒ध्द्यस्मान्। अ॒स्मान्म॒ह:। म॒होरा॒ये। रा॒येनृ॑पते। नृ॒प॒ते॒वज्र॑बाहु:। नृ॒प॒त॒इति॑नृऽपते। वज्र॑बाहु॒रिति॒वज्र॑ऽबाहु:।। रक्षा॑चनोम॒घोन॑:पा॒हिसू॒रीन॑ने॒हस॑स्ते। ते॒ह॒रि॒व॒:। ह॒रि॒वो॒अ॒भिष्टौ॑। ह॒रि॒व॒इति॑हरिऽव:। अ॒भिष्टा॒वित्य॒भिष्टौ॑।।
10.61.23	अध॒यत्। यद्रा॑जाना। रा॒जा॒ना॒गवि॑ष्टौ। गवि॑ष्टौ॒सर॑त्। गवि॑ष्टा॒विति॒गोऽइ॑ष्टौ। सर॑त्सर॒ण्यु:। स॒र॒ण्यु:का॒रवे॑। का॒रवे॑जर॒ण्यु:। ज॒र॒ण्युरिति॑ज॒र॒ण्यु:।। विप्र॒प्रेष्ठ॑:। प्रेष्ठ॒स्स:। सहि। ह्ये॑षां। ए॒षां॒ब॒भूव॑। ब॒भूव॒परा॑। परा॑च। च॒वक्ष॑त्। वक्ष॑दु॒त। उ॒तप॑र्षत्। प॒र्ष॒दे॒नां॒। ए॒ना॒मित्ये॑नां।।
10.61.24	अधा॒नु। न्व॑स्य। अ॒स्य॒जेन्य॑स्य। जेन्य॑स्यपु॒ष्टौ। पु॒ष्टौवृथा॑। वृथा॒रेभ॑न्त;। रेभ॑न्तईमहे। ई॒म॒हे॒तत्। तदू॒नु। ऊँ॒इत्यूँ॑। न्विति॒नु।। स॒र॒ण्युर॑स्य। अ॒स्य॒सू॒नु:। सू॒नुरश्व॑:। अश्वो॒विप्र॑:। विप्र॑श्च। चासि॑। असि॒श्रव॑स:। श्रव॑सश्च। च॒सा॒तौ। सा॒ताविति॑सा॒तौ।।
10.61.25	यु॒वोर्यदि॑। यदि॑स॒ख्याय॑। स॒ख्याया॒स्मे। अ॒स्मेशर्धा॑य। अ॒स्मेइत्य॒स्मे। शर्धा॑य॒स्तोमं॑। स्तोमं॑जुजुषे। जु॒जु॒षे॒नम॑स्वान्। नम॑स्वा॒निति॒नम॑स्वान्।। वि॒श्वत्र॒यस्मि॑न्। यस्मि॒न्नागिर॑:। आगिर॑:। गिर॑स्स्मी॒ची:। स॒मी॒ची:पू॒र्वीव॑। स॒मी॒चीरिति॑सं॒ऽई॒ची:। पू॒र्वीव॑गा॒तु:। पू॒र्वीवेति॑पू॒र्वीऽइ॑व। गा॒तुर्दाश॑त्। दाश॑त्सू॒नृता॑यै। सू॒नृता॑या॒इति॑सू॒नृता॑यै।।
10.61.26	सगृ॑णा॒न:। गृ॒णा॒नोअ॒द्भि:। अ॒द्भिर्दे॒वावा॑न्। अ॒द्भिरित्य॒त्ऽभि:। दे॒वावा॒निति॑। दे॒ववा॒निति॑दे॒वऽवा॑न्। इति॑सु॒बन्धु॑:। सु॒बन्धु॒र्नम॑सा। सु॒बन्धु॒रिति॑सु॒ऽबन्धु॑:। नम॑सासू॒क्तै:। सू॒क्तैरिति॑सू॒क्तै:।। वर्ध॑दु॒क्थै:। उ॒क्थैर्वचो॑भि:। वचो॑भि॒राहि। वचो॑भि॒रिति॒वच॑:ऽभि:। आहि। हिनू॒नं। नू॒नंव्यध्वा॑। व्यध्वै॑ति। ए॒ति॒पय॑स:। पय॑सउ॒स्रिया॑या:। उ॒स्रिया॑या॒इत्त्यु॒स्रिया॑या:।।
10.61.27	तऊ॒षुण॑:। ऊँ॒इत्यूँ॑। स्विति॒सु। नो॒म॒ह:। म॒होय॑जत्रा:। य॒ज॒त्रा॒भू॒त। भू॒तदे॑वास:। दे॒वा॒स॒ऊ॒तये॑। ऊ॒तये॑स॒जोषा॑:। स॒जोषा॒इति॑स॒ऽजोषा॑:।। येवाजा॑न्। वाजाँ॒अन॑यत। अन॑यतावि॒यन्त॑;। वि॒यन्तो॒ये। वि॒यन्त॒इति॑वि॒ऽयन्त॑:। येस्थ। स्थानि॑चे॒तार॑:। नि॒चे॒तारो॒अमू॑रा:। नि॒चे॒तार॒इति॑नि॒ऽचे॒तार॑:। अमू॑रा॒इत्यमू॑रा:।। 30 ।। ।। इति अष्टमाष्टके प्रथमोध्याय:।।
