levelket	text
10.43.1	अच्छा॑मे। म॒इन्द्रं॑। इन्द्रं॑म॒तय॑:। म॒तय॑स्स्व॒र्विद॑:। स्व॒र्विद॑स्स॒ध्रीची॑:। स्व॒र्विद॒इति॑स्व॒:ऽविद॑:। स॒ध्रीची॒र्विश्वा॑:। स॒ध्रीची॒रिति॑स॒ध्रीची॑:। विश्वा॑उश॒ती:। उ॒श॒तीर॑नूषत। अ॒नू॒षतेत्य॑नूषत।। परि॑ष्वजन्ते। स्व॒ज॒न्ते॒जन॑य:। जन॑यो॒यथा॑। यथा॒पतिं॑। पतिं॒मर्यं॑। मर्य॒न्न। नशु॒न्ध्युं। शु॒न्ध्युंम॒घवा॑न:। म॒घवा॑नमू॒तये॑। म॒घवा॑न॒मिति॑म॒घऽवा॑नं। ऊ॒तय॒इत्यू॒तये॑।।
10.43.2	नघ॑। घा॒त्व॒द्रिक्। त्व॒द्रिगप॑। अप॑वेति। वे॒ति॒मे॒। मे॒मन॑:। मनो॒त्वे। त्वेइत्। त्वेइति॒त्वे। इत्कामं॑। कामं॑पुरुहूत। पु॒रु॒हू॒त॒शि॒श्र॒य॒। पु॒रु॒हू॒तेति॑पुरुऽहूत। शि॒श्र॒येति॑शिश्रय।। राजे॑वदस्म। राजे॒वेति॒राजा॑ऽइव। द॒स्म॒नि। निष॑द:। स॒दोधि॑। अधि॑ब॒र्हिषि॑। ब॒र्हिष्य॒स्मिन्। अ॒स्मिन्सु। सुसोमे॑। सोमे॑व॒पानं॑। अ॒व॒पान॑मस्तु। अ॒स्तु॒ते॒। त॒इति॑ते।।
10.43.3	वि॒षू॒वृदिन्द्र॑:। वि॒षु॒वृदिति॑वि॒षु॒ऽवृत्। इन्द्रो॒अम॑ते:। अम॑तेरु॒त। उ॒तक्षु॒ध:। क्षु॒धस्स:। सइत्। इद्रा॒य:। रा॒योम॒घवा॑। म॒घवा॒वस्व॑:। म॒घवेति॑म॒घऽवा॑। वस्व॑ईशते। ई॒श॒त॒इती॑शते।। तस्येत्। इदि॒मे। इ॒मेप्र॑व॒णे। प्र॒व॒णेस॒प्त। स॒प्तसिन्ध॑व:। सिन्ध॑वो॒वय॑:। वयो॑वर्धन्ति। व॒र्ध॒न्ति॒वृ॒ष॒भस्य॑। वृ॒ष॒भस्य॑शु॒ष्मिण॑:। शु॒ष्मिण॒इति॑शु॒ष्मिण॑:।।
10.43.4	वयो॒न। नवृ॒क्षं। वृ॒क्षंसु॑पला॒शं। सु॒प॒ला॒शमास॑दन्। सु॒प॒ला॒शमिति॑सु॒ऽप॒ला॒शं। आस॑दन्। अ॒स॒द॒न्त्सोमा॑स:। सोमा॑स॒इन्द्रं॑। इन्द्रं॑म॒न्दिन॑:। म॒न्दिन॑श्चमू॒षद॑:। च॒मू॒सद॒इति॑च॒मू॒ऽसद॑:।। प्रैषां॑। ए॒षा॒मनी॑कं। अनी॑कं॒शव॑सा। शव॑सा॒दवि॑द्युतत्। दवि॑द्युतद्वि॒दत्। वि॒दत्स्व॑:। स्व॑र्मन॑वे। मन॑वे॒ज्योति॑:। ज्योति॒रार्यं॑। आर्य॒मित्यार्यं॑।।
10.43.5	कृ॒तन्न। नश्व॒घ्नी। श्व॒घ्नीवि। श्व॒घ्नीइति॑श्व॒ऽघ्नी। विचि॑नोति। चि॒नो॒ति॒देव॑ने। देव॑नेसं॒वर्गं॑। सं॒वर्गं॒यत्। सं॒वर्ग॒मिति॑सं॒ऽवर्गं॑। यन्म॒घवा॑। म॒घवा॒सूर्यं॑। सूर्यं॒जय॑त्। जय॒दिति॒जय॑त्।। नतत्। तत्ते॑। ते॒अ॒न्य:। अ॒न्योअनु॑। अनु॑वी॒र्यं॑। वी॒र्यं॑शकत्। श॒क॒न्न। नपु॑रा॒ण:। पु॒रा॒णोम॑घवन्। म॒घ॒व॒न्नोत। म॒घ॒व॒न्निति॑मघऽवन्। उ॒तनूत॑न:। नूत॑न॒इति॒नूत॑न:।। 24।।
10.43.6	विशं॑विशंम॒घवा॑। विशं॑विश॒मिति॒विशं॑ऽविशं। म॒घवा॒परि॑। म॒घवेति॑म॒घऽवा॑। पर्य॑शायत। अ॒शा॒य॒त॒जना॑नां। जना॑नां॒धेना॑:। धेना॑अव॒चाक॑शत्। अ॒व॒चाक॑श॒द्वृषा॑। अ॒व॒चाक॑श॒दित्य॑व॒ऽचाक॑शत्। वृषेति॒वृषा॑।। यस्याह॑। अह॑श॒क्र:। श॒क्रसव॑नेषु। सव॑नेषु॒रण्य॑ति। रण्य॑ति॒स:। सती॒व्रै:। ती॒व्रैस्सोमै॑:। सोमै॑स्सहते। स॒ह॒ते॒पृ॒त॒न्य॒त:। पृ॒त॒न्य॒तइति॑पृ॒त॒न्य॒त:।।
10.43.7	आपो॒न। नसिन्धुं॑। सिन्धु॑म॒भि। अ॒भियत्। यत्स॒मक्ष॑रन्। स॒मक्ष॑र॒न्त्सोमा॑:। स॒मक्ष॑र॒न्निति॑सं॒ऽअक्ष॑रन्। सोमा॑स॒इन्द्रं॑। इन्द्रं॑कु॒ल्याइ॑व। कु॒ल्याइ॑वह्र॒दं। कु॒ल्याइ॒वेति॑कु॒ल्या:ऽइ॑व। ह्र॒दमिति॑ह्र॒दं।। वर्ध॑न्ति॒विप्रा॑:। विप्रा॒मह॑:। महो॑अ॒स्य। अ॒स्यसाद॑ने। साद॑ने॒यवं॑। सद॑न॒इति॒सद॑ने। यव॒न्न। नवृ॒ष्टि:। वृ॒ष्टिर्दि॒व्येन॑। दि॒व्येन॒दानु॑ना। दानु॒नेति॒दानु॑ना।।
10.43.8	वृषा॒न। नक्रु॒ध्द:। क्रु॒ध्द:प॑तयत्। प॒त॒य॒द्रज॑स्सु। रज॒स्स्वाय:। रज॒स्स्विति॒रज॑:ऽसु। आय:। योअ॒र्यप॑त्नी:। अ॒र्यप॑त्नी॒रकृ॑णॊत्। अ॒र्यप॑त्नी॒रित्य॒र्यऽप॑त्नी:। अकृ॑णोदि॒मा:। इ॒माअ॒प:। अ॒पइत्य॒प:।। ससु॑न्व॒ते। सु॒न्व॒तेम॒घवा॑। म॒घवा॑जी॒रदा॑नवे। म॒घवेति॑म॒घऽवा॑। जी॒रदा॑न॒वेवि॑न्द:। जी॒रदा॑नव॒इति॑जी॒रऽदा॑नवे। अवि॑न्द॒ज्ज्योति॑:। ज्योति॒र्मन॑वे। मन॑वेह॒विष्म॑ते। ह॒विष्म॑त॒इति॑ह॒विष्म॑ते।।
10.43.9	उज्जा॑यतां। जा॒य॒तां॒प॒र॒शु:। प॒र॒शुर्ज्योति॑षा। ज्योति॑षास॒ह। स॒हभू॒या:। भू॒याऋ॒तस्य॑। ऋ॒तस्य॑सु॒दुघा॑। सु॒दुघा॑पुराण॒वत्। सु॒दुघेति॑सु॒ऽदुघा॑। पु॒रा॒ण॒वदिति॑पु॒रा॒ण॒ऽवत्।। विरो॑चतां। रो॒च॒ता॒म॒रु॒ष:। अ॒रु॒षोभा॒नुना॑। भा॒नुना॒शुचि॑:। शुचि॒स्स्व॑:। स्व॒र्ण। नशु॒क्रं। शु॒क्रंशु॑शुचीत। शु॒शु॒ची॒त॒सत्प॑ति:। सत्प॑ति॒रिति॒सत्ऽप॑ति:।।
10.43.10	गोभि॑ष्टरे॒माम॑तिंदु॒रेवां॒यवे॑न॒क्षुधं॑पुरुहूत॒विश्वां॑।। व॒यंराज॑भि:प्रथ॒माधना॑न्य॒स्माके॑नवृ॒जने॑नाजयेम।।
10.43.11	बृह॒स्पति॑र्न॒:परि॑पातुप॒श्चादु॒तोत्त॑रस्मा॒दध॑रादघा॒यो:।। इन्द्र॑:पु॒रस्ता॑दु॒तम॑ध्य॒तोन॒स्सखा॒सखि॑भ्यो॒वरि॑व:कृणोतु।। 25।।
10.44.1	आया॒त्विन्द्र॒स्स्वप॑ति:। स्वप॑ति॒र्मदा॑य। स्वप॑ति॒रिति॒स्वऽप॑ति:। मदा॑य॒य:। योधर्म॑णा। धर्म॑णातूतुजा॒न:। तू॒तु॒जा॒नस्तुवि॑ष्मान्। तुवि॑ष्मा॒निति॒तुवि॑ष्मान्।। प्र॒त्वा॒क्षा॒णोअति॑। प्र॒त्व॒क्षा॒णइति॑प्र॒ऽत्व॒क्षा॒ण:। अति॒विश्वा॑:। विश्वा॒सहां॑सि। सहां॑स्यपा॒रेण॑। अ॒पा॒रेण॑मह॒ता। म॒ह॒तावृष्ण्ये॑न। वृष्ण्ये॒नेति॒वृष्ण्ये॑न।।
10.44.2	सु॒ष्ठाम॒रथ॑:। सु॒स्थामेति॑सु॒ऽस्थाम॑। रथ॑स्सु॒यमा॑। सु॒यमा॒हरी॑। सु॒यमेति॑सु॒ऽयमा॑। हरी॑ते। हरी॒इति॒हरी॑। ते॒मि॒म्यक्ष॑। मि॒म्यक्ष॒वज्र॑:। वज्रो॑नृ॒पते॑। नृ॒पते॒गभ॑स्तौ।नृ॒प॒त॒इति॑नृऽपते। गभ॑स्ता॒विति॒गभ॑स्तौ।। शीभं॑राजन्। रा॒ज॒न्त्सु॒पथा॑। सु॒पथाया॑हि। आया॑हि। या॒ह्य॒र्वाङ्। अ॒र्वाङ्वर्धा॑म। वर्धा॑मते। ते॒प॒पुष॑:। प॒पुषो॒वृष्ण्या॑नि। वृष्ण्या॒नीति॒वृष्ण्या॑नि।।
10.44.3	एन्द्र॒वाह॑:। इ॒न्द्र॒वाहो॑नृ॒पतिं॑। इ॒न्द्र॒वाह॒इती॑न्द्र॒ऽवाह॑:। नृ॒पतिं॒वज्र॑बाहुं। नृ॒पति॒मिति॑नृ॒ऽपतिं॑। वज्र॑बाहुमु॒ग्रं। वज्र॑बाहु॒मिति॒वज्र॑ऽबाहुं। उ॒ग्रमु॒ग्रास॑:। उ॒ग्रास॑स्तवि॒षास॑:। त॒वि॒षास॑एनं। ए॒न॒मित्ये॑नं।। प्रत्व॑क्षसंवृष॒भं। प्रत्व॑क्षस॒मिति॒प्रऽत्व॑क्षसं। वृ॒ष॒भंस॒त्यशु॑ष्मं। स॒त्यशु॑ष्म॒में। स॒त्यशु॑ष्म॒मिति॑स॒त्यऽशु॑ष्मं। यें। ई॒म॒स्मात्रा। अ॒स्म॒त्रास॑ध॒माद॑:। अ॒स्म॒त्रेत्य॒स्म॒ऽत्रा। स॒ध॒मादो॑वहन्तु। स॒ध॒माद॒इति॑स॒ध॒ऽमाद॑:। व॒ह॒न्त्विति॑वहन्तु।।
10.44.4	ए॒वापतिं॑। पतिं॑द्रोण॒साचं॑। द्रो॒ण॒साच॒सचे॑तसं। द्रो॒ण॒साच॒मिति॑द्रो॒ण॒ऽसाचं॑। सचे॑तसमू॒र्ज:। ऊ॒र्जस्कं॒भं। स्कं॒भंध॒रुणे॑। ध॒रुण॒आवृ॑षायसे। आवृ॑षायसे। वृ॒ष॒य॒स॒इति॑वृषऽयसे।। ओज॑:कृष्व। कृ॒ष्व॒सं। संगृ॑भाय। गृ॒भा॒यत्वे। त्वेअपि॑। अप्यस॑:। असो॒यथा॑। यथा॑केनि॒पानां॑। के॒नि॒पाना॑मि॒न:। के॒नि॒पाना॒मिति॑के॒ऽनि॒पानां॑। इ॒नोवृ॒धे। वृ॒धइति॑वृ॒धे।।
10.44.5	गम॑न्न॒स्मे। अ॒स्मेवसू॑नि। अ॒स्मेइत्य॒स्मे। वसू॒न्याहि। आहि। हिशंसि॑षं। शंसि॑षंस्वा॒शिषं॑। स्वा॒शिषं॒भरं॑। स्वा॒शिष॒मिति॑सु॒ऽआ॒शिषं॑। भर॒माया॑हि। आया॑हि। या॒हि॒सो॒मिन॑:। सो॒मिन॒इति॑सो॒मिन॑:।। त्वमी॑शिषे। ई॒शि॒षे॒स:। सास्मिन्। अस्मिन्नास॑त्सि। आस॑त्सि। स॒त्सि॒ब॒र्हिषि॑। ब॒र्हिष्य॑नाधृ॒ष्या। अ॒ना॒धृ॒ष्यातव॑। तव॒पात्रा॑णि। पात्रा॑णि॒धर्म॑णा। धर्म॒णेति॒धर्म॑णा।।26 ।।
10.44.6	पृथ॒क्प्र। प्राय॑न्। आय॑न्प्रथ॒मा:। प्र॒थ॒मादे॒वहू॑तय:। दे॒वहू॑त॒योकृ॑ण्वत। दे॒वहू॑तय॒इति॑दे॒वऽहू॑तय:। अकृ॑ण्वतश्रव॒स्या॑नि। श्र॒व॒स्या॑निदु॒ष्टरा॑। दु॒स्तरेति॑दु॒स्तरा॑।। नये। येशे॒कु:। शे॒कुर्य॒ज्ञियां॑। य॒ज्ञिया॒न्नावं॑। नाव॑मा॒रुहं॑। आ॒रुह॑मी॒र्मा। आ॒रुह॒मित्या॒ऽरुहं॑। ई॒र्मैव। ए॒वते। तेनि। न्य॑विशन्त। वि॒श॒न्त॒केप॑य:। केप॑य॒इति॒केप॑य:।।
10.44.7	ए॒वैव। ए॒वापा॑क्। अपा॒गप॑रे। अप॑रेसन्तु। स॒न्तु॒दू॒ढ्य॑:। दू॒ढ्योश्वा॑:। दुर्ध्य॑इति॑दु॒:ऽध्य॑:। अश्वा॒येषां॑। येषां॑दु॒र्युज॑:। दु॒र्युज॑आयुयु॒ज्रे। दु॒र्युज॒इति॑दु॒:ऽयुज॑:। आ॒यु॒यु॒ज्रइत्या॒ऽयु॒यु॒ज्रे।। इ॒त्थाये। येप्राक्। प्रागुप॑रे। उप॑रे॒सन्ति॑। सन्ति॑दा॒वने॑। दा॒वने॑पु॒रूणि॑। पु॒रूणि॒यत्र॑। यत्र॑व॒युना॑नि। व॒युना॑नि॒भोज॑ना। भोज॑ना॒इति॒भोज॑ना।।
10.44.8	गि॒रीङ्रज्रा॑न्। अज्राँ॒रेज॑मानान्। रेज॑मानाँअधारयत्। अ॒धा॒र॒यद्द्यौ:। द्यौःक्र॑न्दत्। क्र॒न्द॒द॒न्तरि॑क्षाणि। अ॒न्तरि॑क्षाणिकोपयत्। को॒प॒य॒दिति॑कोपयत्।। स॒मी॒ची॒नेधि॒षणे॑। स॒मी॒ची॒नेइति॑सं॒ऽई॒ची॒ने। धि॒षणे॒वि। धि॒षणे॒इति॑धि॒षणे॑। विष्क॑भायति। स्क॒भा॒य॒ति॒वृष्ण॑:। वृष्ण॑:पी॒त्वा। पी॒त्वामदे॑। मद॑उ॒क्थानि॑। उ॒क्थानि॑शंसति। शं॒स॒ती॒ति॑शंसति।।
10.44.9	इ॒मंबि॑भर्मि। बि॒भ॒र्मि॒सुकृ॑तं। सुकृ॑तंते। सुकृ॑त॒मिति॒सुऽकृ॑तं। ते॒अङ्कु॒॒शं। अ॒ङ्कु॒॒शंयेन॑। येना॑रु॒जासि॑। आ॒रु॒जासि॑मघवन्। आ॒रु॒जा॒सीत्या॒ऽरु॒जासि॑। म॒घ॒व॒न्छफा॒रुज॑:। म॒घ॒व॒न्निति॑मघऽवन्। श॒फा॒रुज॒इति॑श॒फ॒ऽआ॒रुज॑:।। अ॒स्मिन्त्सु। सुते॑। ते॒सव॑ने। सव॑नेअस्तु। अ॒स्त्वो॒क्यं॑। ओ॒क्यं॑सु॒ते। सु॒तइ॒ष्टौ। इ॒ष्टौम॑घवन्। म॒घ॒व॒न्बो॒धि॒। म॒घ॒व॒न्नि॒ति॑मघऽवन्। बो॒ध्याभ॑ग:। आभ॑ग॒इत्याऽभ॑ग:।।
10.44.10	गोभि॑ष्टरे॒माम॑तिंदु॒रेवां॒यवे॑न॒क्षुधं॑पुरुहूत॒विश्वां॑।। व॒यंराज॑भि:प्रथ॒माधना॑न्य॒स्माके॑नवृ॒जने॑नाजयेम।।
10.44.11	बृह॒स्पति॑र्न॒:परि॑पातुप॒श्चादु॒तोत्त॑रस्मा॒दध॑रादघा॒यो:।। इन्द्र॑:पु॒रस्ता॑दु॒तम॑ध्य॒तोन॒स्सखा॒सखि॑भ्यो॒वरि॑व:कृणोतु।। 27।।
10.45.1	दि॒वस्परि॑। परि॑प्रथ॒मं। प्र॒थ॒मंज॑ज्ञे। ज॒ज्ञे॒अ॒ग्नि:। अ॒ग्निर॒स्मत्। अ॒स्मद्वि॒तीयं॑। द्वि॒तीयं॒परि॑। परि॑जा॒तवे॑दा:। जा॒दवे॑दा॒इति॑जा॒तऽवे॑दा:।। तृ॒तीय॑म॒प्सु। अ॒प्सुनृ॒मणा॑:। नृ॒मणा॒अज॑स्रं। अज॑स्र॒मिन्धा॑न:। इन्धा॑नएनं। ए॒नं॒ज॒र॒ते॒। ज॒र॒ते॒स्वा॒धी:। स्वा॒धीरिति॑सु॒ऽआ॒धीः।।
10.45.2	वि॒द्माते॑। ते॒अ॒ग्ने॒। अ॒ग्ने॒त्रे॒धा। त्रे॒धात्र॒याणि॑। त्र॒याणि॑वि॒द्म। वि॒द्माते॑। ते॒धाम॑। धाम॒विभृ॑ता। विभृ॑तापुरु॒त्रा। विभृ॒तेति॒विऽभृ॑ता। पु॒रु॒त्रेति॑पु॒रु॒ऽत्रा।। वि॒द्माते॑। ते॒नाम॑। नाम॑पर॒मं। प॒र॒मंगुहा॑। गुहा॒यत्। यद्वि॒द्मा। वि॒द्मातं। तमुत्सं॑। उत्सं॒यत॑:। यत॑आज॒घन्थ॑। आ॒ज॒घन्तेत्या॒ऽज॒घन्थ॑।।
10.45.3	स॒मु॒द्रेत्वा॑। त्वा॒नृ॒मणा॑:। नृ॒मणा॑अ॒प्सु। नृ॒मना॒इति॑नृ॒ऽमना॑:। अ॒प्स्व॑न्त:। अ॒प्स्वित्य॒प्ऽसु। अ॒न्तर्नृ॒चक्षा॑:। नृ॒चक्षा॑ईधे। नृ॒चक्षा॒इति॑नृ॒ऽचक्षा॑:। ई॒धेदि॒व:। दि॒वोअ॑ग्ने। अ॒ग्न॒ऊध॑न्। ऊध॒न्नित्यूध॑न्।। तृ॒तीये॑त्वा। त्वा॒रज॑सि। रज॑सितस्थि॒वासं॑। त॒स्थि॒वांस॑म॒पां। त॒स्थि॒वांस॒मिति॑त॒स्थि॒ऽवांसं॑। अ॒पामु॒पस्थे॑। उ॒पस्थे॑महि॒षा:। उ॒पस्थ॒इत्यु॒पऽस्थे॑। म॒हि॒षाअ॑वर्धन्। अ॒व॒र्ध॒न्नित्य॑वर्धन्।।
10.45.4	अक्र॑न्दद॒ग्नि:। अ॒ग्निस्त॒नय॑न्निव। स्त॒नय॑न्निव॒द्यौ:। स्त॒नय॑न्नि॒वेति॑स्त॒नय॑न्ऽइव। द्यौ:क्षाम॑। क्षामा॒रेरि॑हत्। रेरि॑हद्वी॒रुध॑:। वी॒रुध॑स्सम॒ञ्जन्। स॒म॒ञ्जन्निति॑सं॒ऽअ॒ञ्जन्।। स॒द्योज॑ज्ञा॒न:। ज॒ज्ञा॒नोवि। विहि। ही॒मि॒ध्द:। ई॒मितीं॑। इ॒ध्दोअ॑ख्यत्। अ॒ख्य॒दारोद॑सी। आरोद॑सी। रोद॑सीभा॒नुना॑। रोद॑सी॒इति॒रोद॑सी। भा॒नुना॑भाति। भा॒त्य॒न्त:। अ॒न्तरित्य॒न्त:।।
10.45.5	श्री॒णामु॑दा॒र:। उ॒दा॒रोध॒रुण॑:। ध॒रुणो॑रयी॒णां। र॒यी॒णांम॑नी॒षाणां॑। म॒नी॒षाणां॒प्रार्प॑ण:। प्रार्प॑ण॒स्सोम॑गोपा:। प्रार्प॑ण॒इति॒प्रऽअर्प॑ण:। सोम॑गोपा॒इति॒सोम॑ऽगोपा:।। वसु॑स्सू॒नु:। सू॒नुस्सह॑स:। सह॑सोअ॒प्सु। अ॒प्सुराजा॑। अ॒प्स्वित्य॒प्ऽसु। राजा॒वि। विभा॑ति। भा॒त्यग्रे॑। अग्र॑उ॒षसां॑। उ॒षसा॑मिधा॒न:। इ॒धा॒नइती॑धा॒न:।।
10.45.6	विश्व॑स्यके॒तु:। के॒तुर्भुव॑नस्य। भुव॑नस्य॒गर्भ॑:। गर्भ॒आरोद॑सीअपृणा॒ज्जाय॑मान:।। वी॒ळुंचि॑त्। चि॒दद्रिं॑। अद्रि॑मभिनत्। अ॒भि॒न॒त्प॒रा॒यन्। प॒रा॒य॒ञ्जना॑:। प॒रा॒यन्निति॑प॒रा॒ऽयन्। जना॒यत्। यद॒ग्निं। अ॒ग्निमय॑जन्त। अय॑जन्त॒पञ्च॑। पञ्चेति॒पञ्च॑।। 28।।
10.45.7	उ॒शिक्पा॑व॒क:। पा॒व॒कोअ॑र॒ति:। अ॒र॒तिस्सु॑मे॒धा:। सु॒मे॒धामर्ते॑षु। सु॒मे॒धाइति॑सु॒ऽमे॒धा:। मर्ते॑ष्वग्नि॒र॒मृतो॒निधा॑यि।। इय॑र्तिधू॒मं। धू॒मम॑रु॒षं। अ॒रु॒षंभरि॑भ्रत्। भरि॑भ्र॒दुत्। उच्छु॒क्रेण॑। शु॒क्रेण॑शो॒चिषा॑। शो॒चिषा॒द्यां। द्यामिन॑क्षन्। इन॑क्ष॒न्नितीन॑क्षन्।।
10.45.8	दृ॒शा॒नोरु॒क्म:। रु॒क्मउ॒र्विया॑। उ॒र्विया॒वि। व्य॑द्यौत्। अ॒द्यौ॒द्दु॒र्मर्षं॑। दु॒र्मर्ष॒मायु॑:। दु॒र्मर्ष॒मिति॑दु॒:ऽमर्षं॑। आयु॑श्श्रि॒ये। श्रि॒येरु॑चा॒न:। रु॒चा॒नइति॑रु॒चा॒न:।। अ॒ग्निर॒मृत॑:। अ॒मृतो॑अभवत्। अ॒भ॒व॒द्वय॑:। वयो॑भि॒र्यत्। वयो॑भि॒रिति॒वय॑:ऽभि:। यदे॑नं। ए॒नं॒द्यौ:। द्यौर्ज॑नयत्। ज॒न॒य॒त्सु॒रेता॑:। सु॒रेता॒इति॑सु॒ऽरेता॑:।।
10.45.9	यस्ते॑। ते॒अ॒द्य। अ॒द्यकृ॒णव॑त्। कृ॒णव॑द्भद्रशोचे। भ॒द्र॒शो॒चे॒पू॒पं। भ॒द्र॒शो॒चइति॑भ॒द्र॒ऽशो॒चे। अ॒पू॒पंदे॑व। दे॒व॒घृ॒तव॑न्तं। घृ॒तव॑न्तमग्ने। घृ॒तव॑न्त॒मिति॑घृ॒तऽव॑न्तं। अ॒ग्न॒इत्य॑ग्ने।। प्रतं। तन्न॑य। न॒य॒प्र॒त॒रं। प्र॒त॒रंवस्य॑:। प्र॒त॒रमिति॑प्र॒ऽत॒रं। वस्यो॒अच्छ॑। अच्छा॒भि। अ॒भिसु॒म्नं। सु॒म्नंदे॒वभ॑क्तं। दे॒वभ॑क्तंयविष्ठ। दे॒वभ॑क्त॒मिति॑दे॒वऽभ॑क्तं। य॒वि॒ष्ठेति॑यविष्ठ।।
10.45.10	आतं। तंभ॑ज। भ॒ज॒सौ॒श्र॒सेषु॑। सौ॒श्र॒वसेष्व॑ग्ने। अ॒ग्न॒उ॒क्थउ॑क्थे। उ॒क्थउ॑क्थ॒आभ॑ज। उ॒क्थउ॑क्थ॒इयु॒क्थेऽउ॑क्थे। आभ॑ज। भ॒ज॒श॒स्यमा॑ने। श॒स्यमा॑न॒इति॑श॒स्यमा॑ने।। प्रि॒यस्सूर्ये॑प्रि॒योअ॒ग्नाभ॑वा॒त्युत्। उ॒ज्जा॒तेन॑। जा॒तेन॑भि॒नद॑त्। भि॒नद॒दुत्। उज्जनि॑त्वै:। जनि॑त्वै॒रिति॒जनि॑ऽत्वै:।।
10.45.11	त्वाम॑ग्ने। अ॒ग्ने॒यज॑माना:। यज॑माना॒अनु॑। अनु॒द्यून्। द्यून्विश्वा॑। विश्वा॒वसु॑। वसु॑दधि॒रे। द॒धि॒रेवार्या॑णि। वार्या॒णीति॒वार्या॑णि।। त्वया॑स॒ह। स॒हद्रवि॑णं। द्रवि॑णमि॒च्छमा॑ना:। इ॒च्छमा॑नाव्र॒जं। व्र॒जंगोम॑न्तमु॒शिजो॒विव॑व्रु:।।
10.45.12	अस्ता॑व्य॒ग्नि:। अ॒ग्निर्न॒रां। न॒रांसु॒शेव॑:। सु॒शेवो॒वैश्वा॑नर:। सु॒शेव॒इति॑सु॒ऽशेव॑:। वैश्वा॑नर॒ऋषि॑भि:। ऋषि॑भि॒स्सोम॑गोपा:। ऋषि॑भि॒रित्यृषि॑ऽभि:। सोमा॑गोपा॒इति॒सोम॑ऽगोपा:।। अ॒द्वे॒षेद्यावा॑पृथि॒वीहु॑वेम॒देवा॑ध॒त्तर॒यिम॒स्मेसु॒वीरं॑।। 29।।
