levelket	text
4.4.6	सते॑। ते॒जा॒न॒ति॒। जा॒ना॒ति॒सु॒म॒तिं। सु॒म॒तिंय॑विष्ठ। सु॒म॒तिमिति॑सु॒ऽम॒तिं। य॒वि॒ष्ठय:। यईव॑ते। ईव॑ते॒ब्रह्म॑णे। ब्रह्म॑णेगा॒तुं। गा॒तुमैर॑त्। ऐर॒दित्यै॑रत्।। विश्वा॑न्यस्मै। अ॒स्मै॒सु॒दिना॑नि। सु॒दिना॑निरा॒य:। सु॒दिना॒नीति॑सु॒ऽदिना॑नि। रा॒योद्यु॒म्नानि॑। द्यु॒म्नान्य॒र्य:। अ॒र्योवि। विदुर॑:। दुरो॑अ॒भि। अ॒भिद्यौ॑त्। द्यौ॒दिति॑द्यौत्।।
4.4.7	सेत्। इद॑ग्ने। अ॒ग्ने॒अ॒स्तु॒। अ॒स्तु॒सु॒भग॑:। सु॒भग॑स्सु॒दानु॑:। सु॒भग॒इति॑सु॒ऽभग॑:। सु॒दानु॒र्य:। सु॒दानु॒रिति॑सु॒ऽदानु॑:। यस्त्वा॑। त्वा॒नित्ये॑न। नित्ये॑नह॒विषा॑। ह॒विषा॒य:। यउ॒क्थै:। उ॒क्थैरित्यु॒क्थै:।। पिप्री॑षति॒स्वे। स्वआयु॑षि। आयु॑षिदुरो॒णे। दु॒रो॒णेविश्वा॑। विश्वेत्। इद॑स्मै। अ॒स्मै॒सु॒दिना॑। सु॒दिना॒सा। सु॒दिनेति॑सु॒ऽदिना॑। सास॑त्। अस॑दि॒ष्टि:। इ॒ष्टिरिती॒ष्टि:।।
4.4.8	अर्चा॑मिते। ते॒सु॒म॒तिंघो॑षि। सु॒म॒तिमिति॑सु॒ऽम॒तिं। घो॒ष्य॒र्वाक्। अ॒र्वाक्सं। संते॑। ते॒वा॒वाता॑। वा॒वाता॑जरतां। व॒वातेति॑व॒वाता॑। ज॒र॒ता॒मि॒यं। इ॒यंगी:। गीरिति॒गी:।। स्वश्वा॑स्त्वा। स्वश्वा॒इति॑सु॒ऽअश्वा॑:। त्वा॒सु॒रथा॑:। सु॒रथा॑मर्जयेम। सु॒रथेति॑सु॒ऽरथा॑। म॒र्ज॒ये॒मा॒स्मे। अ॒स्मेक्ष॒त्राणि॑। अ॒स्मेइत्य॒स्मे। क्ष॒त्राणि॑धारये:। धा॒र॒ये॒रनु॑। अनु॒द्यून्। द्यूनिति॒द्यून्।।
4.4.9	इ॒हत्वा॑। त्वा॒भूरि॑। भूर्याच॑रेत्। आच॑रेत्। च॒रे॒दुप॑। उप॒त्मन्। त्मन्दोषा॑वस्त:। दोषा॑वस्तर्दीदि॒वांसं॑। दोषा॑वस्त॒रिति॒दोषा॑ऽवस्त:। दी॒दि॒वांस॒मनु॑। दी॒दि॒वांस॒मिति॑दी॒दि॒ऽवांसं॑। अनु॒द्यून्। द्यूनिति॒द्यून्।। क्रीळ॑न्तस्त्वा। त्वा॒सु॒मन॑स:। सु॒मन॑सस्सपेम। सु॒मन॑स॒इति॑सु॒ऽमन॑स:। स॒पे॒मा॒भि। अ॒भिद्यु॒म्ना। द्यु॒म्नात॑स्थि॒वांस॑:। त॒स्थि॒वांसो॒जना॑नां। त॒स्थि॒वांस॒इति॑त॒स्थि॒ऽवांस॑:। जना॑ना॒मिति॒जना॑नां।।
4.4.10	यस्त्वा॑। त्वा॒स्वश्व॑:। स्वश्व॑स्सुहिर॒ण्य:। स्वश्व॒इति॑सु॒ऽअश्व॑:। सु॒हि॒र॒ण्योअ॑ग्ने। सु॒हि॒र॒ण्यइति॑सु॒ऽहि॒र॒ण्य:। अ॒ग्न॒उ॒प॒याति॑। उ॒प॒याति॒वसु॑मता। उ॒प॒यातीत्यु॑प॒ऽयाति॑। वसु॑मता॒रथे॑न। वसु॑म॒तेति॒वसु॑ऽमता। रथे॒नेति॒रथे॑न।। तस्य॑त्रा॒ता। त्रा॒ताभ॑वसि। भ॒व॒सि॒तस्य॑। तस्य॒सखा॑। सखा॒य:। यस्ते॑। त॒आ॒ति॒थ्यं। आ॒ति॒थ्यमा॑नु॒षक्। आ॒नु॒षग्जुजो॑षत्। जुजो॑ष॒दिति॒जुजो॑षत्।। 24।।
4.4.11	म॒होरु॑जामि। रु॒जा॒मि॒ब॒न्धुता॑। ब॒न्धुता॒वाचो॑भि:। वचो॑भि॒स्तत्। वचो॑भि॒रिति॒वच॑:ऽभि:। तन्मा॑। मा॒पि॒तु:। पि॒तुर्गोत॑मात्। गोत॑मा॒दनु॑। अन्वि॑याय। इ॒या॒येती॑याय।। त्वन्न॑:। नो॒अ॒स्य॒। अ॒स्य॒वच॑स:। वच॑सश्चिकिध्दि। चि॒कि॒ध्दि॒होत॑:। होत॑र्यविष्ठ। य॒वि॒ष्ठ॒सु॒क्र॒तो॒। सु॒क्र॒तो॒दमू॑ना:। सु॒क्र॒तो॒इति॑सुऽक्रतो। दमू॑ना॒इति॒दमू॑ना:।।
4.4.12	अस्व॑प्नजस्त॒रण॑य:। अस्व॑प्नज॒इत्यस्व॑प्नऽज:। त॒रण॑यस्सु॒शेवा॑:। सु॒शेवा॒अत॑न्द्रास:। सु॒शेवा॒इति॑सु॒ऽशेवा॑:। अत॑न्द्रासोवृ॒का:। अ॒वृ॒काअश्र॑मिष्ठा:। अश्र॑मिष्ठा॒इत्यश्र॑मिष्ठा:।। तेपा॒यव॑:। पा॒यव॑स्स॒ध्र्यं॑च:। स॒ध्र्यं॑चोनि॒षद्य॑। नि॒षद्याग्ने॑। नि॒सद्येति॑नि॒ऽसद्य॑। अग्ने॒तव॑। तव॑न:। न॒:पा॒न्तु॒। पा॒न्त्व॒मू॒र॒। अ॒मू॒रेत्य॑मूर।।
4.4.13	येपा॒यवो॑मामते॒यन्ते॑अग्ने॒पश्य॑न्तोअ॒न्धं दु॑रि॒तादर॑क्षन्।। र॒रक्ष॒तान्त्सु॒कृतो॑वि॒श्ववे॑दा॒दिप्स॑न्त॒इद्रि॒पवो॒नाह॑देभु:।।
4.4.14	त्वया॑व॒यं। व॒यंस॑ध॒न्य॑:। स॒ध॒न्य॑स्त्वोता॑:। स॒ध॒न्यइति॑स॒ऽध॒न्य॑:। त्वोता॒स्तव॑। त्वोता॒इति॑त्वाऽऊ॑ता:। तव॒प्रणी॑ती। प्रणी॑त्यश्याम। प्रनी॒तीति॒प्रऽनी॑ती। अ॒श्या॒म॒वा॒जा॑न्। वाजा॒निति॒वाजा॑न्।। उ॒भाशंसा॑। शंसा॑सूदय। सू॒द॒य॒स॒त्य॒ता॒ते॒। स॒त्य॒ता॒ते॒नु॒ष्ठु॒या। स॒त्य॒ता॒तेति॑सत्यऽताते। अ॒नु॒ष्ठु॒याकृ॑णुहि। कृ॒णु॒ह्य॒ह्र॒या॒ण॒। अ॒ह्र॒या॒णेत्य॑ह्रयाण। ।
4.4.15	अ॒याते॑। ते॒अ॒ग्ने॒। अ॒ग्ने॒स॒मिधा॑। स॒मिधा॑विधेम। स॒मिधेति॑सं॒ऽइधा॑। वि॒धे॒म॒प्रति॑। प्रति॒स्तोमं॑। स्तोमं॑श॒स्यमा॑नं। श॒स्यमा॑नंगृभाय। गृ॒भा॒येति॑गृभाय।। द॒हा॒शस॑:। अ॒शसो॑र॒क्षस॑:। र॒क्षस॑:पाहि। पा॒ह्य॑अ॒स्मान्। अ॒स्मान्द्रु॒ह:। द्रु॒होनि॒द:। नि॒दोमि॑त्रमह:। मि॒त्र॒म॒होअ॒व॒द्यात्। मि॒त्र॒म॒हइति॑मित्रऽमह:। अ॒व॒द्यादित्य॑व॒द्यात्।। 25।।
